Source,Target,Type
1476,1496,Directed
1476,1919,Directed
1476,2340,Directed
1476,1743,Directed
3486,3448,Directed
3486,3573,Directed
3486,1096,Directed
1478,3519,Directed
1479,3778,Directed
1479,2564,Directed
1481,2798,Directed
1481,1682,Directed
1481,2589,Directed
1481,2763,Directed
1481,1113,Directed
1481,272,Directed
1481,3081,Directed
1481,3277,Directed
1481,2902,Directed
1482,8,Directed
1482,2960,Directed
1483,2346,Directed
1483,1751,Directed
1483,1487,Directed
1483,2761,Directed
1484,1745,Directed
1484,1632,Directed
1484,1917,Directed
1484,1601,Directed
1484,3391,Directed
1484,1879,Directed
1486,3842,Directed
1486,2008,Directed
1486,3254,Directed
1487,1911,Directed
1487,1751,Directed
1487,2761,Directed
1489,2360,Directed
1489,2166,Directed
1489,2233,Directed
1489,2312,Directed
1489,2440,Directed
1489,1714,Directed
1489,1430,Directed
1489,3265,Directed
1489,3588,Directed
1489,3609,Directed
1489,3804,Directed
1489,2339,Directed
1489,1853,Directed
1489,1854,Directed
1489,2340,Directed
1489,1743,Directed
1490,3801,Directed
1492,2029,Directed
1492,3585,Directed
1493,1997,Directed
1493,3590,Directed
1493,2185,Directed
1493,2433,Directed
1494,2847,Directed
1494,2881,Directed
1494,3498,Directed
1494,2895,Directed
1494,1727,Directed
1494,1084,Directed
1495,3788,Directed
1495,1688,Directed
1496,2440,Directed
1496,3588,Directed
1496,3804,Directed
1496,2340,Directed
1497,1961,Directed
1497,3235,Directed
1497,2206,Directed
1497,3519,Directed
1497,2571,Directed
1497,2799,Directed
1497,2373,Directed
1497,3394,Directed
1497,2724,Directed
1497,3122,Directed
1497,2024,Directed
1497,1775,Directed
1497,2821,Directed
1497,2464,Directed
1497,3164,Directed
1497,3552,Directed
1497,2772,Directed
1497,2688,Directed
1497,1980,Directed
1498,2160,Directed
1498,3511,Directed
1498,1506,Directed
1498,2303,Directed
1498,1634,Directed
1498,1706,Directed
1498,2790,Directed
1498,1936,Directed
1498,2915,Directed
1498,2972,Directed
1498,2918,Directed
1498,2406,Directed
1498,1673,Directed
1498,3156,Directed
1498,2250,Directed
1498,2350,Directed
1498,703,Directed
1498,3054,Directed
1498,1553,Directed
1498,3525,Directed
1498,3791,Directed
1498,1595,Directed
1498,1596,Directed
1498,2935,Directed
1498,1840,Directed
1498,1788,Directed
1498,3431,Directed
1498,1720,Directed
1498,3291,Directed
1498,2773,Directed
1498,2804,Directed
1498,2476,Directed
1498,2036,Directed
1498,1986,Directed
1498,2588,Directed
1498,3507,Directed
1499,2863,Directed
1499,3016,Directed
1499,3134,Directed
1499,3248,Directed
1499,3401,Directed
1499,2520,Directed
1499,3530,Directed
1499,37,Directed
1499,3131,Directed
1500,2421,Directed
1500,3106,Directed
1500,2489,Directed
1501,637,Directed
3489,3630,Directed
3489,2499,Directed
3489,2631,Directed
3489,1632,Directed
3489,2004,Directed
3489,3193,Directed
3489,1687,Directed
3489,1879,Directed
1502,3156,Directed
1503,3183,Directed
1503,3655,Directed
1503,1541,Directed
1503,2170,Directed
1503,2751,Directed
1505,1722,Directed
1505,3585,Directed
1506,2160,Directed
1506,3511,Directed
1506,2303,Directed
1506,2225,Directed
1506,1634,Directed
1506,1706,Directed
1506,1936,Directed
1506,2972,Directed
1506,2918,Directed
1506,2406,Directed
1506,1673,Directed
1506,3156,Directed
1506,2250,Directed
1506,2350,Directed
1506,703,Directed
1506,3054,Directed
1506,1553,Directed
1506,3534,Directed
1506,3525,Directed
1506,3791,Directed
1506,1690,Directed
1506,1595,Directed
1506,1596,Directed
1506,2935,Directed
1506,1840,Directed
1506,1788,Directed
1506,3431,Directed
1506,3291,Directed
1506,1720,Directed
1506,2844,Directed
1506,2773,Directed
1506,2804,Directed
1506,2476,Directed
1506,2036,Directed
1506,1986,Directed
1506,2588,Directed
1506,2790,Directed
1506,3507,Directed
1506,1741,Directed
1507,1206,Directed
1508,2746,Directed
1508,3049,Directed
1509,2825,Directed
1509,356,Directed
1509,1715,Directed
1511,2321,Directed
1511,2283,Directed
1512,1974,Directed
1514,2814,Directed
1514,3653,Directed
1514,3741,Directed
1514,1783,Directed
1514,2247,Directed
1515,1721,Directed
1515,2956,Directed
1517,2174,Directed
1517,3250,Directed
1517,3396,Directed
1518,2740,Directed
1518,3494,Directed
1518,1788,Directed
1518,1558,Directed
1519,2709,Directed
1519,1887,Directed
1519,3056,Directed
1519,3785,Directed
1520,3198,Directed
1520,1599,Directed
1520,2185,Directed
1520,2703,Directed
1521,2602,Directed
1521,1547,Directed
1521,1675,Directed
1521,1580,Directed
1521,2198,Directed
1521,2391,Directed
1521,1870,Directed
1521,3497,Directed
1521,2991,Directed
1524,2816,Directed
1524,2361,Directed
1524,3747,Directed
1524,1929,Directed
1524,2592,Directed
1524,2201,Directed
1524,2764,Directed
1524,3082,Directed
1524,1609,Directed
1524,2370,Directed
1527,3885,Directed
1528,2221,Directed
1529,3798,Directed
1529,2533,Directed
1529,2791,Directed
1529,1969,Directed
1529,3806,Directed
1530,2584,Directed
1530,2177,Directed
1530,2440,Directed
1530,2492,Directed
1530,2731,Directed
1530,1723,Directed
1530,2275,Directed
1530,628,Directed
1530,2316,Directed
1530,3715,Directed
1530,3837,Directed
1530,2973,Directed
1530,1531,Directed
1531,2177,Directed
1531,2275,Directed
1531,2492,Directed
1532,2881,Directed
1533,3274,Directed
1533,2976,Directed
1535,2939,Directed
1535,1690,Directed
2791,1543,Directed
2791,2587,Directed
2791,3573,Directed
2791,2533,Directed
2791,2318,Directed
2791,3667,Directed
2791,2152,Directed
2791,3798,Directed
2791,1971,Directed
1537,2660,Directed
1537,2993,Directed
1537,1883,Directed
1537,3170,Directed
1538,2538,Directed
1538,2739,Directed
1538,1636,Directed
1538,2562,Directed
1538,3053,Directed
1469,1690,Directed
1469,3198,Directed
1469,2871,Directed
1469,1599,Directed
1469,3088,Directed
1469,3312,Directed
1469,3041,Directed
1469,2463,Directed
1540,3761,Directed
1540,1719,Directed
1541,3655,Directed
1542,1369,Directed
1542,3205,Directed
1543,2587,Directed
1543,2017,Directed
1543,3573,Directed
1543,3798,Directed
1543,2318,Directed
1543,2152,Directed
1543,1971,Directed
1546,2006,Directed
1546,1583,Directed
1546,3402,Directed
1546,2565,Directed
1547,2602,Directed
1547,1675,Directed
1547,1580,Directed
1547,2198,Directed
1547,2391,Directed
1547,1870,Directed
1547,3497,Directed
1547,2991,Directed
1548,3510,Directed
1548,1682,Directed
1548,339,Directed
1548,3169,Directed
1548,2305,Directed
1548,3580,Directed
1548,1996,Directed
1548,2310,Directed
1548,2176,Directed
1548,3650,Directed
1548,1887,Directed
1548,2187,Directed
1548,3200,Directed
1548,3052,Directed
1548,3081,Directed
1548,3688,Directed
1548,2589,Directed
1548,3091,Directed
3495,1701,Directed
3495,3498,Directed
1550,2153,Directed
1550,3266,Directed
1550,2054,Directed
1550,636,Directed
1550,2733,Directed
1550,2961,Directed
2789,2583,Directed
2789,1976,Directed
2789,2190,Directed
2789,2611,Directed
1553,2160,Directed
1553,3511,Directed
1553,2303,Directed
1553,1634,Directed
1553,1706,Directed
1553,2790,Directed
1553,1936,Directed
1553,2915,Directed
1553,2972,Directed
1553,2918,Directed
1553,2406,Directed
1553,1673,Directed
1553,2773,Directed
1553,2250,Directed
1553,2350,Directed
1553,703,Directed
1553,3054,Directed
1553,3525,Directed
1553,3791,Directed
1553,1595,Directed
1553,1596,Directed
1553,2935,Directed
1553,1840,Directed
1553,1788,Directed
1553,3431,Directed
1553,1720,Directed
1553,3291,Directed
1553,3156,Directed
1553,2804,Directed
1553,2476,Directed
1553,2036,Directed
1553,1986,Directed
1553,2588,Directed
1553,3507,Directed
1554,3574,Directed
1554,2154,Directed
1555,2076,Directed
1555,2566,Directed
1556,2369,Directed
1556,3800,Directed
1557,1961,Directed
1557,2724,Directed
1557,3235,Directed
1557,3519,Directed
1557,2571,Directed
1557,2799,Directed
1557,2373,Directed
1557,3394,Directed
1557,3659,Directed
1557,3122,Directed
1557,2024,Directed
1557,1775,Directed
1557,2464,Directed
1557,2206,Directed
1557,3164,Directed
1557,3552,Directed
1557,2772,Directed
1557,2688,Directed
1557,1980,Directed
1560,3581,Directed
1560,2632,Directed
1991,3539,Directed
1991,2629,Directed
1991,771,Directed
1562,2471,Directed
1562,214,Directed
1562,3619,Directed
1562,3839,Directed
1562,2154,Directed
1562,3642,Directed
1563,2326,Directed
1563,2997,Directed
1563,3520,Directed
1563,2960,Directed
1563,3798,Directed
1564,3543,Directed
1564,2498,Directed
1564,2784,Directed
1565,2170,Directed
3130,3262,Directed
3130,2382,Directed
1566,1824,Directed
1567,2224,Directed
1567,2554,Directed
1567,1587,Directed
1568,1736,Directed
1569,2076,Directed
1569,3051,Directed
1569,3197,Directed
1569,2566,Directed
1569,2396,Directed
1570,3378,Directed
1570,3252,Directed
1570,2213,Directed
1570,1218,Directed
1570,2462,Directed
1570,3342,Directed
1570,3113,Directed
1570,2877,Directed
1570,2497,Directed
1570,2214,Directed
1570,2838,Directed
1571,2372,Directed
1573,1615,Directed
1573,2479,Directed
1573,2486,Directed
1574,2158,Directed
1574,2346,Directed
1574,2029,Directed
1574,820,Directed
1574,2380,Directed
1575,3530,Directed
1575,3401,Directed
1575,2520,Directed
1575,1072,Directed
1576,3690,Directed
1576,3306,Directed
1576,876,Directed
1576,1694,Directed
1576,3335,Directed
1577,3543,Directed
1577,2784,Directed
1578,3582,Directed
1578,2860,Directed
1578,2249,Directed
2128,1801,Directed
2128,2052,Directed
2128,3617,Directed
1580,1675,Directed
1580,2602,Directed
1580,2198,Directed
1580,2391,Directed
1580,1870,Directed
1580,2582,Directed
1580,3497,Directed
1580,3124,Directed
1580,2991,Directed
3443,2418,Directed
1581,1670,Directed
1581,2812,Directed
1581,3829,Directed
1582,2305,Directed
1582,3422,Directed
1582,3617,Directed
1582,1887,Directed
1582,3056,Directed
1582,3052,Directed
1582,2390,Directed
1582,3739,Directed
1582,2589,Directed
1582,3364,Directed
1582,3436,Directed
1583,2006,Directed
1583,2844,Directed
1583,3402,Directed
1583,2565,Directed
1583,2278,Directed
1583,1753,Directed
1585,1678,Directed
1585,3096,Directed
1585,3135,Directed
1586,3246,Directed
1586,1604,Directed
1586,2881,Directed
1586,3465,Directed
1587,2224,Directed
1587,2883,Directed
1588,2952,Directed
1588,3559,Directed
1588,3757,Directed
1590,3536,Directed
1591,2375,Directed
1592,1758,Directed
1592,1681,Directed
1594,1430,Directed
1594,2812,Directed
1594,1708,Directed
1594,3488,Directed
1594,3446,Directed
1594,3665,Directed
1594,2235,Directed
1595,1634,Directed
1595,2112,Directed
1595,1038,Directed
1595,3403,Directed
1595,3431,Directed
1595,1673,Directed
1595,3156,Directed
1595,3157,Directed
1595,2412,Directed
1595,2588,Directed
1595,2160,Directed
1595,3167,Directed
1595,2572,Directed
1595,1936,Directed
1595,2171,Directed
1595,2918,Directed
1595,2406,Directed
1595,1702,Directed
1595,2773,Directed
1595,1706,Directed
1595,3525,Directed
1595,2935,Directed
1595,2476,Directed
1595,1984,Directed
1595,1986,Directed
1595,3507,Directed
1595,2483,Directed
1595,3511,Directed
1595,2487,Directed
1595,1720,Directed
1595,2972,Directed
1595,1761,Directed
1595,2250,Directed
1595,3791,Directed
1595,1788,Directed
1595,3282,Directed
1595,3291,Directed
1595,2036,Directed
1595,3826,Directed
1595,2303,Directed
1595,3038,Directed
1595,2790,Directed
1595,2309,Directed
1595,2802,Directed
1595,2804,Directed
1595,703,Directed
1595,3054,Directed
1595,3844,Directed
1595,2065,Directed
1595,1596,Directed
1595,1840,Directed
1595,2350,Directed
1596,2160,Directed
1596,3511,Directed
1596,2303,Directed
1596,1634,Directed
1596,1706,Directed
1596,2790,Directed
1596,1936,Directed
1596,2915,Directed
1596,2972,Directed
1596,2918,Directed
1596,2406,Directed
1596,1673,Directed
1596,3156,Directed
1596,2250,Directed
1596,2350,Directed
1596,703,Directed
1596,3054,Directed
1596,3525,Directed
1596,3791,Directed
1596,2935,Directed
1596,1840,Directed
1596,1788,Directed
1596,3431,Directed
1596,1720,Directed
1596,3291,Directed
1596,2773,Directed
1596,2804,Directed
1596,2476,Directed
1596,2036,Directed
1596,1986,Directed
1596,2588,Directed
1596,3507,Directed
1597,2539,Directed
1597,701,Directed
1597,2424,Directed
1597,3837,Directed
1597,3383,Directed
1597,2734,Directed
1597,3519,Directed
1597,628,Directed
1597,2974,Directed
1597,2930,Directed
1597,2707,Directed
1597,1673,Directed
1597,3156,Directed
1597,2036,Directed
1597,3507,Directed
1598,1600,Directed
1598,2940,Directed
1599,2042,Directed
1599,3724,Directed
1599,1690,Directed
1599,2939,Directed
1599,3088,Directed
1599,2629,Directed
1599,3041,Directed
1599,3312,Directed
1599,3198,Directed
1600,2615,Directed
1601,1745,Directed
1601,1917,Directed
1601,3391,Directed
1603,3185,Directed
1603,2069,Directed
1603,2080,Directed
1603,3799,Directed
1603,2717,Directed
1603,3678,Directed
1604,2572,Directed
1604,1721,Directed
1605,1701,Directed
1607,3586,Directed
1607,2324,Directed
1607,3836,Directed
1607,3634,Directed
1609,3099,Directed
1609,1874,Directed
1609,2361,Directed
1609,1929,Directed
1609,2296,Directed
1609,3303,Directed
1609,2370,Directed
1609,3382,Directed
1609,2816,Directed
1609,3605,Directed
1609,2201,Directed
1609,2764,Directed
1609,3747,Directed
1609,2592,Directed
1609,3082,Directed
1610,2993,Directed
1611,2231,Directed
1612,3775,Directed
3506,2988,Directed
3506,3855,Directed
3506,3133,Directed
1613,1642,Directed
1613,3442,Directed
1613,2279,Directed
1614,3093,Directed
1615,3413,Directed
1615,2239,Directed
1615,2873,Directed
1615,3886,Directed
1615,1430,Directed
1615,3343,Directed
1615,2486,Directed
1615,3024,Directed
1615,1954,Directed
1615,3879,Directed
1615,1982,Directed
1615,2691,Directed
1615,2479,Directed
1615,3824,Directed
1615,2846,Directed
1616,3620,Directed
1616,181,Directed
1616,1648,Directed
1616,1625,Directed
1616,3859,Directed
1616,3581,Directed
1616,2395,Directed
1616,2338,Directed
1616,3880,Directed
1617,2584,Directed
1617,3316,Directed
1617,2055,Directed
1617,3536,Directed
1617,2424,Directed
1617,3135,Directed
1617,1691,Directed
1617,3586,Directed
1617,2731,Directed
1617,2126,Directed
1617,3392,Directed
1617,3096,Directed
1617,2848,Directed
1618,1875,Directed
1619,3065,Directed
1619,2105,Directed
1619,3254,Directed
1619,2276,Directed
1619,112,Directed
1619,3611,Directed
1619,2981,Directed
1619,2008,Directed
1619,2123,Directed
1619,2834,Directed
1620,2614,Directed
1620,3619,Directed
1620,2885,Directed
1620,2471,Directed
1620,2118,Directed
1620,1640,Directed
1620,2751,Directed
1622,2216,Directed
1622,1504,Directed
1623,2618,Directed
1623,2351,Directed
1623,2580,Directed
1623,2567,Directed
1623,3333,Directed
1624,1230,Directed
1624,2304,Directed
1624,1869,Directed
1624,2521,Directed
1625,3880,Directed
1625,181,Directed
3731,2847,Directed
3731,3755,Directed
3731,2985,Directed
3731,3767,Directed
3731,3062,Directed
3731,3409,Directed
3731,2454,Directed
3731,2695,Directed
3731,1792,Directed
3731,3550,Directed
3731,3816,Directed
3731,2472,Directed
3731,3221,Directed
3731,2344,Directed
2802,3167,Directed
2802,2487,Directed
2802,2171,Directed
2802,3844,Directed
2802,1761,Directed
2802,1702,Directed
2802,2483,Directed
2802,3525,Directed
2802,2065,Directed
2802,2698,Directed
2802,1840,Directed
2802,2112,Directed
2802,3282,Directed
2802,1673,Directed
2802,3156,Directed
2802,3157,Directed
2802,2036,Directed
2802,1984,Directed
2802,2412,Directed
2802,3826,Directed
1628,1731,Directed
1628,2081,Directed
1628,2404,Directed
1628,2164,Directed
1628,3097,Directed
1628,2516,Directed
1628,1965,Directed
1628,95,Directed
1628,2058,Directed
1628,1937,Directed
1628,2895,Directed
1628,3420,Directed
1628,3605,Directed
1629,2993,Directed
1630,1849,Directed
1630,3052,Directed
1631,3727,Directed
1631,3714,Directed
1632,3630,Directed
1632,2499,Directed
1632,1762,Directed
1632,1917,Directed
1632,2004,Directed
1632,1687,Directed
1632,3359,Directed
1632,3042,Directed
1632,3391,Directed
1632,2631,Directed
1633,1868,Directed
1633,3023,Directed
1634,2160,Directed
1634,3511,Directed
1634,2303,Directed
1634,1706,Directed
1634,2790,Directed
1634,1936,Directed
1634,2972,Directed
1634,2918,Directed
1634,2406,Directed
1634,1673,Directed
1634,3156,Directed
1634,2250,Directed
1634,2350,Directed
1634,703,Directed
1634,3054,Directed
1634,3525,Directed
1634,3791,Directed
1634,2935,Directed
1634,1840,Directed
1634,1788,Directed
1634,3431,Directed
1634,1720,Directed
1634,3291,Directed
1634,2773,Directed
1634,2804,Directed
1634,2476,Directed
1634,2036,Directed
1634,1986,Directed
1634,2588,Directed
1634,3507,Directed
1504,3512,Directed
1504,2496,Directed
1638,3131,Directed
1638,2822,Directed
1638,3549,Directed
1638,2080,Directed
1638,2468,Directed
1639,2584,Directed
1639,1889,Directed
1639,2447,Directed
1639,3626,Directed
1639,3603,Directed
2136,2814,Directed
2136,3808,Directed
2136,2302,Directed
2136,1253,Directed
2136,3140,Directed
2136,2247,Directed
1640,2614,Directed
1640,1188,Directed
1640,3619,Directed
1640,2885,Directed
1640,2118,Directed
1640,2751,Directed
1641,2154,Directed
1642,2623,Directed
1642,2279,Directed
1643,2709,Directed
1643,3254,Directed
1643,3056,Directed
1643,2008,Directed
1644,2109,Directed
1644,1775,Directed
1644,1961,Directed
1644,3883,Directed
1644,3884,Directed
1644,1696,Directed
1644,1998,Directed
1690,2042,Directed
1690,3312,Directed
1690,3041,Directed
1690,1462,Directed
1690,3724,Directed
1690,2248,Directed
1690,3563,Directed
1690,2572,Directed
1690,3198,Directed
1690,2939,Directed
1690,2407,Directed
1690,2629,Directed
1645,2645,Directed
1645,2299,Directed
1645,2525,Directed
1645,3554,Directed
1645,2502,Directed
1645,3297,Directed
1645,2170,Directed
1645,3145,Directed
1646,3281,Directed
1646,1837,Directed
1646,3794,Directed
1646,3086,Directed
1646,3259,Directed
1646,2775,Directed
1646,3564,Directed
1646,1549,Directed
1647,3009,Directed
1647,2060,Directed
3514,1873,Directed
3514,3885,Directed
1649,3567,Directed
1649,2402,Directed
1650,1746,Directed
1650,3051,Directed
1650,3873,Directed
1651,454,Directed
1651,3254,Directed
1651,2840,Directed
1651,2236,Directed
1651,2008,Directed
1652,2373,Directed
1652,1824,Directed
1652,1734,Directed
1652,2682,Directed
1652,3590,Directed
1652,3657,Directed
1652,3767,Directed
1652,2751,Directed
1652,1166,Directed
1653,3812,Directed
1653,412,Directed
1653,1672,Directed
1654,3111,Directed
1655,3389,Directed
1655,2133,Directed
1656,2647,Directed
1656,2883,Directed
1656,1704,Directed
1656,2666,Directed
1656,2252,Directed
1656,3560,Directed
1657,1940,Directed
1657,3011,Directed
1657,3052,Directed
1658,2414,Directed
1658,682,Directed
1660,1862,Directed
1660,2212,Directed
1660,1733,Directed
1660,2032,Directed
1660,2889,Directed
1660,3142,Directed
1660,3703,Directed
1660,3332,Directed
1660,3224,Directed
1661,3504,Directed
3753,1796,Directed
